RIX,alias,ID,day,virus,antigen,IgG1,IgG2ac,IgG2b,IgG3,IgM,TotalG
CC008xCC010,X8036x8018,94,D29,SARS,N,NA,NA,NA,NA,NA,NA
CC008xCC010,X8036x8018,94,D29,SARS,S,1000,30000,3000,NA,NA,30000
CC008xCC010,X8036x8018,95,D29,SARS,N,NA,NA,NA,NA,NA,NA
CC008xCC010,X8036x8018,95,D29,SARS,S,300,30000,300,NA,NA,10000
CC008xCC018,X8036x3609,114,D15,SARS,N,NA,NA,NA,NA,NA,NA
CC008xCC018,X8036x3609,114,D15,SARS,S,300,10000,1000,300,100,10000
CC008xCC018,X8036x3609,115,D15,SARS,N,100,NA,100,NA,NA,NA
CC008xCC018,X8036x3609,115,D15,SARS,S,1000,10000,1000,300,100,10000
CC008xCC018,X8036x3609,116,D15,SARS,N,NA,NA,NA,NA,NA,NA
CC008xCC018,X8036x3609,116,D15,SARS,S,1000,10000,1000,NA,300,10000
CC008xCC018,X8036x3609,117,DRECHAL,SARS,N,NA,NA,100,NA,NA,NA
CC008xCC018,X8036x3609,117,DRECHAL,SARS,S,3000,30000,10000,300,100,1.00E+05
CC008xCC018,X8036x3609,118,DRECHAL,SARS,N,100,NA,300,NA,NA,1000
CC008xCC018,X8036x3609,118,DRECHAL,SARS,S,10000,30000,10000,1000,NA,1.00E+05
CC008xCC018,X8036x3609,121,DRECHAL,SARS,N,NA,NA,300,NA,NA,1000
CC008xCC018,X8036x3609,121,DRECHAL,SARS,S,1000,30000,10000,100,100,1.00E+05
CC008xCC018,X8036x3609,26,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC008xCC018,X8036x3609,26,D7,SARS,S,NA,NA,NA,NA,100,NA
CC008xCC018,X8036x3609,27,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC008xCC018,X8036x3609,27,D7,SARS,S,NA,100,NA,NA,NA,100
CC008xCC018,X8036x3609,28,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC008xCC018,X8036x3609,28,D7,SARS,S,NA,NA,NA,NA,100,NA
CC008xCC018,X8036x3609,33,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC008xCC018,X8036x3609,33,D7,SARS,S,NA,100,NA,NA,100,100
CC008xCC018,X8036x3609,55,D29,SARS,N,NA,NA,100,NA,NA,NA
CC008xCC018,X8036x3609,55,D29,SARS,S,300,30000,3000,NA,100,30000
CC008xCC018,X8036x3609,60,D29,SARS,N,NA,NA,100,NA,NA,NA
CC008xCC018,X8036x3609,60,D29,SARS,S,300,30000,3000,NA,NA,30000
CC008xCC018,X8036x3609,61,D29,SARS,N,100,NA,100,NA,NA,NA
CC008xCC018,X8036x3609,61,D29,SARS,S,1000,10000,3000,100,100,30000
CC008xCC018,X8036x3609,65,D29,SARS,N,NA,NA,100,NA,NA,1000
CC008xCC018,X8036x3609,65,D29,SARS,S,300,10000,3000,100,NA,30000
CC009xCC040,X5489x16557,126,D29,SARS,N,1000,3000,1000,NA,NA,10000
CC009xCC040,X5489x16557,126,D29,SARS,S,NA,30000,3000,NA,NA,1.00E+05
CC009xCC040,X5489x16557,127,D29,SARS,N,1000,NA,100,NA,NA,3000
CC009xCC040,X5489x16557,127,D29,SARS,S,NA,30000,3000,NA,NA,30000
CC009xCC040,X5489x16557,133,D29,SARS,N,1000,NA,100,NA,NA,3000
CC009xCC040,X5489x16557,133,D29,SARS,S,NA,10000,10000,NA,NA,30000
CC009xCC040,X5489x16557,134,D29,SARS,N,NA,1000,300,NA,NA,3000
CC009xCC040,X5489x16557,134,D29,SARS,S,NA,10000,3000,NA,100,30000
CC009xCC040,X5489x16557,156,DRECHAL,SARS,N,1000,3000,1000,NA,NA,10000
CC009xCC040,X5489x16557,156,DRECHAL,SARS,S,100,30000,3000,300,NA,30000
CC009xCC040,X5489x16557,157,DRECHAL,SARS,N,1000,3000,1000,NA,NA,10000
CC009xCC040,X5489x16557,157,DRECHAL,SARS,S,NA,30000,10000,NA,100,1.00E+05
CC009xCC040,X5489x16557,158,DRECHAL,SARS,N,1000,3000,1000,NA,NA,10000
CC009xCC040,X5489x16557,158,DRECHAL,SARS,S,1000,30000,3000,NA,100,1.00E+05
CC009xCC040,X5489x16557,160,DRECHAL,SARS,N,3000,3000,1000,NA,NA,10000
CC009xCC040,X5489x16557,160,DRECHAL,SARS,S,NA,1.00E+05,10000,NA,NA,1.00E+05
CC009xCC040,X5489x16557,167,D10,SARS,N,3000,3000,300,100,NA,10000
CC009xCC040,X5489x16557,167,D10,SARS,S,NA,1000,300,NA,100,10000
CC009xCC040,X5489x16557,168,D10,SARS,N,NA,NA,NA,NA,NA,NA
CC009xCC040,X5489x16557,168,D10,SARS,S,NA,3000,1000,NA,300,10000
CC009xCC040,X5489x16557,170,D10,SARS,N,3000,3000,300,NA,NA,10000
CC009xCC040,X5489x16557,170,D10,SARS,S,NA,3000,1000,NA,300,10000
CC009xCC040,X5489x16557,68,D15,SARS,N,1000,3000,1000,NA,NA,3000
CC009xCC040,X5489x16557,68,D15,SARS,S,NA,30000,10000,100,NA,30000
CC009xCC040,X5489x16557,70,D15,SARS,N,3000,3000,1000,NA,NA,10000
CC009xCC040,X5489x16557,70,D15,SARS,S,NA,10000,3000,100,NA,30000
CC009xCC040,X5489x16557,71,D15,SARS,N,1000,NA,NA,NA,NA,1000
CC009xCC040,X5489x16557,71,D15,SARS,S,NA,3000,300,NA,NA,3000
CC009xCC040,X5489x16557,91,D7,SARS,N,NA,100,NA,NA,NA,100
CC009xCC040,X5489x16557,91,D7,SARS,S,NA,1000,300,NA,3000,3000
CC009xCC040,X5489x16557,92,D7,SARS,N,NA,NA,NA,NA,NA,100
CC009xCC040,X5489x16557,92,D7,SARS,S,NA,3000,300,NA,1000,3000
CC009xCC040,X5489x16557,93,D7,SARS,N,NA,NA,NA,NA,NA,100
CC009xCC040,X5489x16557,93,D7,SARS,S,NA,3000,300,NA,3000,3000
CC010xCC015,X8018x3154,13,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC010xCC015,X8018x3154,13,D7,SARS,S,NA,NA,NA,NA,NA,NA
CC010xCC015,X8018x3154,14,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC010xCC015,X8018x3154,14,D7,SARS,S,NA,NA,NA,NA,NA,NA
CC010xCC015,X8018x3154,21,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC010xCC015,X8018x3154,21,D7,SARS,S,NA,NA,NA,NA,NA,NA
CC010xCC015,X8018x3154,22,DRECHAL,SARS,N,1000,10000,1000,100,NA,10000
CC010xCC015,X8018x3154,22,DRECHAL,SARS,S,10000,1.00E+05,3000,NA,NA,3.00E+05
CC010xCC015,X8018x3154,23,DRECHAL,SARS,N,300,10000,1000,100,NA,10000
CC010xCC015,X8018x3154,23,DRECHAL,SARS,S,10000,3.00E+05,10000,NA,100,3.00E+05
CC010xCC015,X8018x3154,28,DRECHAL,SARS,N,300,3000,300,100,NA,30000
CC010xCC015,X8018x3154,28,DRECHAL,SARS,S,30000,3.00E+05,10000,300,NA,1.00E+06
CC010xCC015,X8018x3154,4,D15,SARS,N,10000,10000,1000,100,NA,10000
CC010xCC015,X8018x3154,4,D15,SARS,S,100,3000,3000,100,300,1.00E+05
CC010xCC015,X8018x3154,5,D15,SARS,N,1000,10000,1000,300,NA,10000
CC010xCC015,X8018x3154,5,D15,SARS,S,NA,30000,3000,NA,300,10000
CC010xCC015,X8018x3154,50,D15,SARS,N,3000,10000,1000,NA,NA,10000
CC010xCC015,X8018x3154,50,D15,SARS,S,NA,1.00E+05,3000,NA,100,10000
CC010xCC015,X8018x3154,51,D15,SARS,N,300,3000,300,NA,NA,10000
CC010xCC015,X8018x3154,51,D15,SARS,S,1000,30000,3000,NA,300,10000
CC010xCC015,X8018x3154,52,D15,SARS,N,3000,3000,300,NA,NA,3000
CC010xCC015,X8018x3154,52,D15,SARS,S,300,30000,1000,NA,100,1.00E+05
CC010xCC015,X8018x3154,6,D15,SARS,N,1000,10000,3000,100,NA,10000
CC010xCC015,X8018x3154,6,D15,SARS,S,3000,30000,3000,NA,1000,10000
CC010xCC015,X8018x3154,63,D29,SARS,N,1000,3000,300,NA,NA,3000
CC010xCC015,X8018x3154,63,D29,SARS,S,1000,3000,3000,300,NA,30000
CC010xCC015,X8018x3154,64,D29,SARS,N,300,3000,300,NA,NA,3000
CC010xCC015,X8018x3154,64,D29,SARS,S,3000,1.00E+05,10000,NA,NA,30000
CC010xCC015,X8018x3154,65,D29,SARS,N,1000,3000,300,100,NA,3000
CC010xCC015,X8018x3154,65,D29,SARS,S,1000,10000,1000,NA,NA,30000
CC010xCC060,X8018x3460,124,DRECHAL,SARS,N,3000,1000,3000,100,NA,10000
CC010xCC060,X8018x3460,124,DRECHAL,SARS,S,NA,30000,30000,100,NA,1.00E+05
CC010xCC060,X8018x3460,125,DRECHAL,SARS,N,300,3000,3000,NA,NA,10000
CC010xCC060,X8018x3460,125,DRECHAL,SARS,S,NA,30000,10000,1000,NA,1.00E+05
CC010xCC060,X8018x3460,130,DRECHAL,SARS,N,3000,1000,1000,100,NA,3000
CC010xCC060,X8018x3460,130,DRECHAL,SARS,S,NA,30000,30000,100,NA,1.00E+05
CC010xCC060,X8018x3460,134,DRECHAL,SARS,N,NA,1000,3000,NA,NA,3000
CC010xCC060,X8018x3460,134,DRECHAL,SARS,S,NA,30000,30000,NA,NA,30000
CC010xCC060,X8018x3460,41,D29,SARS,N,3000,3000,3000,300,NA,10000
CC010xCC060,X8018x3460,41,D29,SARS,S,NA,1.00E+05,30000,1000,NA,1.00E+05
CC010xCC060,X8018x3460,45,D29,SARS,N,1000,3000,3000,NA,NA,10000
CC010xCC060,X8018x3460,45,D29,SARS,S,NA,1.00E+05,30000,NA,NA,1.00E+05
CC010xCC060,X8018x3460,50,D29,SARS,N,100,10000,1000,100,NA,10000
CC010xCC060,X8018x3460,50,D29,SARS,S,NA,1.00E+05,30000,NA,NA,1.00E+05
CC010xCC060,X8018x3460,62,D15,SARS,N,1000,1000,1000,NA,NA,3000
CC010xCC060,X8018x3460,62,D15,SARS,S,NA,30000,10000,100,NA,30000
CC010xCC060,X8018x3460,63,D15,SARS,N,100,3000,1000,300,NA,3000
CC010xCC060,X8018x3460,63,D15,SARS,S,NA,30000,10000,1000,NA,30000
CC010xCC060,X8018x3460,64,D15,SARS,N,1000,1000,1000,100,NA,3000
CC010xCC060,X8018x3460,64,D15,SARS,S,NA,30000,10000,300,NA,30000
CC010xCC060,X8018x3460,65,D15,SARS,N,NA,1000,300,NA,NA,1000
CC010xCC060,X8018x3460,65,D15,SARS,S,NA,30000,10000,300,NA,30000
CC010xCC060,X8018x3460,66,D15,SARS,N,300,3000,1000,NA,NA,3000
CC010xCC060,X8018x3460,66,D15,SARS,S,NA,30000,10000,300,NA,30000
CC010xCC060,X8018x3460,69,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC010xCC060,X8018x3460,69,D7,SARS,S,NA,1000,1000,NA,300,3000
CC010xCC060,X8018x3460,70,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC010xCC060,X8018x3460,70,D7,SARS,S,NA,1000,300,NA,300,3000
CC010xCC060,X8018x3460,71,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC010xCC060,X8018x3460,71,D7,SARS,S,NA,1000,300,NA,300,3000
CC010xCC060,X8018x3460,74,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC010xCC060,X8018x3460,74,D7,SARS,S,NA,300,100,NA,300,1000
CC011xCC032,X3252x8002,26,D15,SARS,N,NA,1000,NA,NA,NA,NA
CC011xCC032,X3252x8002,26,D15,SARS,S,300,30000,1000,NA,NA,30000
CC011xCC032,X3252x8002,28,D10,SARS,N,NA,NA,NA,NA,NA,NA
CC011xCC032,X3252x8002,28,D10,SARS,S,NA,10000,NA,NA,NA,NA
CC011xCC032,X3252x8002,29,D10,SARS,N,NA,NA,NA,NA,NA,NA
CC011xCC032,X3252x8002,29,D10,SARS,S,NA,10000,NA,NA,NA,NA
CC011xCC032,X3252x8002,30,D15,SARS,N,NA,NA,NA,NA,NA,NA
CC011xCC032,X3252x8002,30,D15,SARS,S,300,30000,3000,100,NA,30000
CC011xCC032,X3252x8002,34,DRECHAL,SARS,N,1000,NA,NA,NA,NA,3000
CC011xCC032,X3252x8002,34,DRECHAL,SARS,S,3000,30000,1000,NA,NA,30000
CC011xCC032,X3252x8002,35,DRECHAL,SARS,N,300,3000,NA,NA,NA,1000
CC011xCC032,X3252x8002,35,DRECHAL,SARS,S,1000,1.00E+05,10000,NA,NA,1.00E+05
CC011xCC032,X3252x8002,36,D29,SARS,N,NA,NA,NA,NA,NA,NA
CC011xCC032,X3252x8002,36,D29,SARS,S,300,10000,1000,NA,NA,30000
CC011xCC032,X3252x8002,37,D29,SARS,N,NA,NA,NA,NA,NA,NA
CC011xCC032,X3252x8002,37,D29,SARS,S,NA,10000,300,NA,NA,30000
CC011xCC032,X3252x8002,52,DRECHAL,SARS,N,NA,NA,NA,NA,NA,NA
CC011xCC032,X3252x8002,52,DRECHAL,SARS,S,10000,3.00E+05,3000,100,NA,1.00E+05
CC011xCC032,X3252x8002,60,D29,SARS,N,NA,NA,NA,NA,NA,NA
CC011xCC032,X3252x8002,60,D29,SARS,S,3000,30000,3000,NA,NA,1.00E+05
CC011xCC032,X3252x8002,61,D29,SARS,N,NA,NA,NA,NA,NA,NA
CC011xCC032,X3252x8002,61,D29,SARS,S,100,10000,3000,NA,NA,1.00E+05
CC011xCC032,X3252x8002,70,D10,SARS,N,NA,NA,NA,NA,NA,NA
CC011xCC032,X3252x8002,70,D10,SARS,S,NA,10000,NA,NA,NA,NA
CC011xCC032,X3252x8002,80,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC011xCC032,X3252x8002,80,D7,SARS,S,NA,300,NA,NA,300,100
CC011xCC032,X3252x8002,81,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC011xCC032,X3252x8002,81,D7,SARS,S,NA,1000,NA,NA,300,100
CC011xCC032,X3252x8002,82,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC011xCC032,X3252x8002,82,D7,SARS,S,NA,NA,NA,NA,NA,NA
CC011xCC042,X3252x18042,10,D15,SARS,N,300,NA,100,NA,NA,1000
CC011xCC042,X3252x18042,10,D15,SARS,S,NA,10000,1000,100,100,10000
CC011xCC042,X3252x18042,11,D15,SARS,N,300,NA,NA,NA,NA,1000
CC011xCC042,X3252x18042,11,D15,SARS,S,100,10000,1000,100,NA,10000
CC011xCC042,X3252x18042,2,D15,SARS,N,1000,NA,300,NA,NA,1000
CC011xCC042,X3252x18042,2,D15,SARS,S,300,10000,1000,100,100,30000
CC011xCC042,X3252x18042,28,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC011xCC042,X3252x18042,28,D7,SARS,S,NA,NA,NA,NA,300,100
CC011xCC042,X3252x18042,29,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC011xCC042,X3252x18042,29,D7,SARS,S,NA,100,NA,NA,300,300
CC011xCC042,X3252x18042,31,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC011xCC042,X3252x18042,31,D7,SARS,S,NA,NA,NA,NA,300,100
CC011xCC042,X3252x18042,39,D29,SARS,N,300,1000,300,NA,NA,3000
CC011xCC042,X3252x18042,39,D29,SARS,S,300,30000,3000,NA,NA,30000
CC011xCC042,X3252x18042,40,D29,SARS,N,300,1000,1000,NA,NA,3000
CC011xCC042,X3252x18042,40,D29,SARS,S,1000,30000,3000,NA,NA,30000
CC011xCC042,X3252x18042,49,DRECHAL,SARS,N,100,1000,300,NA,NA,1000
CC011xCC042,X3252x18042,49,DRECHAL,SARS,S,NA,30000,3000,NA,NA,30000
CC011xCC042,X3252x18042,51,D29,SARS,N,300,NA,300,NA,NA,1000
CC011xCC042,X3252x18042,51,D29,SARS,S,100,10000,1000,NA,NA,30000
CC011xCC042,X3252x18042,6,DRECHAL,SARS,N,300,1000,300,NA,NA,3000
CC011xCC042,X3252x18042,6,DRECHAL,SARS,S,300,30000,3000,100,NA,30000
CC011xCC042,X3252x18042,71,DRECHAL,SARS,N,1000,1000,300,NA,NA,1000
CC011xCC042,X3252x18042,71,DRECHAL,SARS,S,300,30000,3000,NA,NA,30000
CC012xCC038,X8005x8049,108,DRECHAL,SARS,N,3000,1000,300,NA,NA,10000
CC012xCC038,X8005x8049,108,DRECHAL,SARS,S,NA,10000,3000,NA,NA,30000
CC012xCC038,X8005x8049,15,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC012xCC038,X8005x8049,15,D7,SARS,S,NA,NA,NA,NA,100,100
CC012xCC038,X8005x8049,5,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC012xCC038,X8005x8049,5,D7,SARS,S,NA,NA,NA,NA,100,300
CC012xCC038,X8005x8049,57,D29,SARS,N,NA,NA,300,NA,NA,3000
CC012xCC038,X8005x8049,57,D29,SARS,S,NA,30000,10000,NA,NA,1.00E+05
CC012xCC038,X8005x8049,6,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC012xCC038,X8005x8049,6,D7,SARS,S,NA,100,NA,NA,NA,300
CC012xCC038,X8005x8049,63,D29,SARS,N,100,NA,1000,NA,NA,3000
CC012xCC038,X8005x8049,63,D29,SARS,S,100,30000,10000,NA,NA,3.00E+05
CC012xCC038,X8005x8049,65,D29,SARS,N,NA,NA,1000,NA,NA,3000
CC012xCC038,X8005x8049,65,D29,SARS,S,1000,30000,10000,NA,NA,1.00E+05
CC012xCC038,X8005x8049,87,D15,SARS,N,NA,NA,300,NA,NA,1000
CC012xCC038,X8005x8049,87,D15,SARS,S,NA,3000,300,NA,NA,10000
CC012xCC038,X8005x8049,88,D15,SARS,N,300,NA,300,NA,NA,1000
CC012xCC038,X8005x8049,88,D15,SARS,S,NA,3000,300,NA,NA,10000
CC012xCC038,X8005x8049,97,D15,SARS,N,100,NA,300,NA,NA,3000
CC012xCC038,X8005x8049,97,D15,SARS,S,NA,1000,300,NA,NA,3000
CC012xCC038,X8005x8049,98,DRECHAL,SARS,N,NA,1000,1000,NA,NA,10000
CC012xCC038,X8005x8049,98,DRECHAL,SARS,S,NA,3000,3000,NA,NA,30000
CC012xCC038,X8005x8049,99,DRECHAL,SARS,N,300,1000,1000,NA,NA,10000
CC012xCC038,X8005x8049,99,DRECHAL,SARS,S,300,3000,1000,NA,NA,30000
CC013xCC026,X8010x8026,16,D15,SARS,N,3000,1000,1000,300,NA,3000
CC013xCC026,X8010x8026,16,D15,SARS,S,3000,30000,3000,1000,1000,30000
CC013xCC026,X8010x8026,19,D15,SARS,N,10000,3000,300,100,NA,10000
CC013xCC026,X8010x8026,19,D15,SARS,S,1000,30000,3000,1000,300,30000
CC013xCC026,X8010x8026,20,D15,SARS,N,3000,3000,1000,1000,100,10000
CC013xCC026,X8010x8026,20,D15,SARS,S,1000,30000,10000,1000,1000,30000
CC014xCC059,X3415x16012,55,D15,SARS,N,NA,NA,NA,NA,NA,NA
CC014xCC059,X3415x16012,55,D15,SARS,S,NA,NA,NA,NA,NA,NA
CC014xCC059,X3415x16012,61,D15,SARS,N,NA,NA,NA,NA,NA,NA
CC014xCC059,X3415x16012,61,D15,SARS,S,NA,NA,NA,NA,NA,NA
CC014xCC059,X3415x16012,62,D15,SARS,N,NA,NA,NA,NA,NA,NA
CC014xCC059,X3415x16012,62,D15,SARS,S,NA,NA,NA,NA,NA,NA
CC014xCC059,X3415x16012,85,D29,SARS,N,NA,NA,NA,NA,NA,NA
CC014xCC059,X3415x16012,85,D29,SARS,S,NA,NA,NA,NA,NA,NA
CC014xCC059,X3415x16012,86,D29,SARS,N,NA,NA,NA,NA,NA,NA
CC014xCC059,X3415x16012,86,D29,SARS,S,NA,NA,NA,NA,NA,NA
CC014xCC059,X3415x16012,89,D29,SARS,N,NA,NA,NA,NA,NA,NA
CC014xCC059,X3415x16012,89,D29,SARS,S,NA,NA,NA,NA,NA,NA
CC014xCC059,X3415x16012,99,D29,SARS,N,NA,NA,NA,NA,NA,NA
CC014xCC059,X3415x16012,99,D29,SARS,S,NA,NA,NA,NA,NA,NA
CC015xCC018,X3154x3609,11,D29,SARS,N,300,3000,300,NA,NA,10000
CC015xCC018,X3154x3609,11,D29,SARS,S,100,30000,300,NA,NA,30000
CC015xCC018,X3154x3609,12,D29,SARS,N,NA,1000,NA,NA,NA,1000
CC015xCC018,X3154x3609,12,D29,SARS,S,NA,10000,300,NA,NA,10000
CC015xCC018,X3154x3609,13,D29,SARS,N,300,3000,100,NA,NA,10000
CC015xCC018,X3154x3609,13,D29,SARS,S,300,30000,300,NA,NA,1.00E+05
CC015xCC018,X3154x3609,16,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC015xCC018,X3154x3609,16,D7,SARS,S,NA,300,NA,NA,300,1000
CC015xCC018,X3154x3609,19,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC015xCC018,X3154x3609,19,D7,SARS,S,NA,300,NA,NA,300,300
CC015xCC018,X3154x3609,21,D15,SARS,N,NA,3000,300,NA,NA,3000
CC015xCC018,X3154x3609,21,D15,SARS,S,NA,10000,300,NA,NA,30000
CC015xCC018,X3154x3609,3,D15,SARS,N,NA,3000,100,NA,NA,3000
CC015xCC018,X3154x3609,3,D15,SARS,S,NA,3000,300,NA,NA,10000
CC015xCC018,X3154x3609,35,D15,SARS,N,NA,3000,100,NA,NA,3000
CC015xCC018,X3154x3609,35,D15,SARS,S,NA,3000,100,NA,NA,10000
CC015xCC018,X3154x3609,54,D10,SARS,N,100,NA,100,NA,NA,NA
CC015xCC018,X3154x3609,54,D10,SARS,S,NA,3000,1000,NA,NA,10000
CC015xCC018,X3154x3609,56,DRECHAL,SARS,N,300,3000,100,NA,NA,3000
CC015xCC018,X3154x3609,56,DRECHAL,SARS,S,300,30000,300,NA,NA,1.00E+05
CC015xCC018,X3154x3609,62,D10,SARS,N,300,1000,100,NA,NA,3000
CC015xCC018,X3154x3609,62,D10,SARS,S,NA,3000,300,NA,NA,10000
CC015xCC018,X3154x3609,63,DRECHAL,SARS,N,300,10000,300,NA,NA,10000
CC015xCC018,X3154x3609,63,DRECHAL,SARS,S,100,10000,300,NA,NA,1.00E+05
CC015xCC018,X3154x3609,64,DRECHAL,SARS,N,NA,3000,100,NA,NA,10000
CC015xCC018,X3154x3609,64,DRECHAL,SARS,S,300,10000,100,NA,NA,1.00E+05
CC015xCC018,X3154x3609,9,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC015xCC018,X3154x3609,9,D7,SARS,S,NA,300,NA,NA,1000,1000
CC015xCC059,X3154x16012,103,DRECHAL,SARS,N,1000,1000,100,NA,NA,3000
CC015xCC059,X3154x16012,103,DRECHAL,SARS,S,10000,1.00E+05,3000,NA,NA,3.00E+05
CC015xCC059,X3154x16012,104,DRECHAL,SARS,N,1000,1000,100,NA,NA,3000
CC015xCC059,X3154x16012,104,DRECHAL,SARS,S,3000,10000,1000,NA,NA,1.00E+05
CC015xCC059,X3154x16012,16,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC015xCC059,X3154x16012,16,D7,SARS,S,NA,100,NA,NA,300,1000
CC015xCC059,X3154x16012,23,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC015xCC059,X3154x16012,23,D7,SARS,S,NA,300,NA,NA,100,1000
CC015xCC059,X3154x16012,24,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC015xCC059,X3154x16012,24,D7,SARS,S,NA,300,NA,NA,100,1000
CC015xCC059,X3154x16012,36,D15,SARS,N,100,NA,100,NA,NA,3000
CC015xCC059,X3154x16012,36,D15,SARS,S,NA,10000,1000,NA,NA,30000
CC015xCC059,X3154x16012,42,D15,SARS,N,100,NA,100,NA,NA,1000
CC015xCC059,X3154x16012,42,D15,SARS,S,100,10000,3000,NA,NA,1.00E+05
CC015xCC059,X3154x16012,43,D15,SARS,N,100,NA,100,NA,NA,3000
CC015xCC059,X3154x16012,43,D15,SARS,S,NA,10000,1000,NA,NA,1.00E+05
CC015xCC059,X3154x16012,44,D29,SARS,N,1000,1000,300,NA,NA,3000
CC015xCC059,X3154x16012,44,D29,SARS,S,3000,1.00E+05,10000,NA,NA,3.00E+05
CC015xCC059,X3154x16012,47,D29,SARS,N,100,1000,100,NA,NA,1000
CC015xCC059,X3154x16012,47,D29,SARS,S,100,1.00E+05,3000,NA,NA,3.00E+05
CC015xCC059,X3154x16012,50,D29,SARS,N,1000,1000,100,NA,NA,1000
CC015xCC059,X3154x16012,50,D29,SARS,S,300,30000,3000,NA,NA,3.00E+05
CC016xCC038,X8024x8049,13,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC016xCC038,X8024x8049,13,D7,SARS,S,NA,100,NA,NA,1000,300
CC016xCC038,X8024x8049,14,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC016xCC038,X8024x8049,14,D7,SARS,S,NA,NA,NA,NA,300,100
CC016xCC038,X8024x8049,15,D7,SARS,N,NA,NA,NA,NA,NA,NA
CC016xCC038,X8024x8049,15,D7,SARS,S,NA,NA,NA,NA,300,100
CC016xCC038,X8024x8049,28,DRECHAL,SARS,N,3000,1000,3000,NA,NA,10000
CC016xCC038,X8024x8049,28,DRECHAL,SARS,S,300,1.00E+05,30000,NA,NA,3.00E+05
CC016xCC038,X8024x8049,29,DRECHAL,SARS,N,300,3000,3000,100,NA,10000
CC016xCC038,X8024x8049,29,DRECHAL,SARS,S,300,1.00E+05,10000,NA,NA,3.00E+05
CC016xCC038,X8024x8049,31,DRECHAL,SARS,N,3000,3000,NA,NA,NA,30000
CC016xCC038,X8024x8049,31,DRECHAL,SARS,S,3000,30000,10000,NA,NA,1.00E+05
CC016xCC038,X8024x8049,32,DRECHAL,SARS,N,NA,NA,300,NA,NA,1000
CC016xCC038,X8024x8049,32,DRECHAL,SARS,S,300,30000,3000,NA,NA,1.00E+05
CC016xCC038,X8024x8049,4,D15,SARS,N,10000,1000,100,NA,NA,10000
CC016xCC038,X8024x8049,4,D15,SARS,S,100,10000,3000,NA,300,30000
CC016xCC038,X8024x8049,5,D15,SARS,N,NA,NA,300,NA,NA,1000
CC016xCC038,X8024x8049,5,D15,SARS,S,300,10000,3000,NA,300,30000
CC016xCC038,X8024x8049,6,D15,SARS,N,NA,1000,1000,NA,NA,3000
CC016xCC038,X8024x8049,6,D15,SARS,S,100,10000,3000,NA,300,30000
CC016xCC038,X8024x8049,61,D10,SARS,N,NA,NA,NA,NA,NA,NA
CC016xCC038,X8024x8049,61,D10,SARS,S,NA,1000,300,NA,300,3000
CC016xCC038,X8024x8049,62,D10,SARS,N,3000,1000,NA,NA,NA,3000
CC016xCC038,X8024x8049,62,D10,SARS,S,NA,1000,100,NA,1000,3000
CC016xCC038,X8024x8049,72,D10,SARS,N,NA,NA,NA,NA,NA,NA
CC016xCC038,X8024x8049,72,D10,SARS,S,NA,1000,300,NA,300,3000
CC016xCC038,X8024x8049,73,D10,SARS,N,100,1000,NA,NA,NA,1000
CC016xCC038,X8024x8049,73,D10,SARS,S,NA,NA,100,NA,300,1000
CC016xCC038,X8024x8049,77,D29,SARS,N,3000,3000,3000,NA,NA,10000
CC016xCC038,X8024x8049,77,D29,SARS,S,300,1.00E+05,10000,NA,NA,1.00E+05
CC016xCC038,X8024x8049,78,D29,SARS,N,NA,NA,300,NA,NA,1000
CC016xCC038,X8024x8049,78,D29,SARS,S,300,10000,3000,NA,NA,30000
CC016xCC038,X8024x8049,79,D29,SARS,N,3000,3000,3000,300,NA,10000
CC016xCC038,X8024x8049,79,D29,SARS,S,300,30000,10000,NA,NA,30000
CC016xCC061,X8024x8048,112,DRECHAL,SARS,N,1000,1000,300,NA,NA,3000
