"RIX","alias","ID","day","isotype","virus","antigen","AUC"
"CC015xCC018","X3154x3609","64","DRECHAL","IgG3","SARS","S",0.26700266035433
"CC015xCC018","X3154x3609","63","DRECHAL","IgG3","SARS","S",0.083117278094678
"CC015xCC018","X3154x3609","11","D29","IgG3","SARS","S",0.0789473537031587
"CC015xCC018","X3154x3609","35","D15","IgG3","SARS","S",-0.00205242228289542
"CC015xCC018","X3154x3609","54","D10","IgG3","SARS","S",0.191891823038041
"CC015xCC018","X3154x3609","19","D7","IgG3","SARS","S",0.00142469897182408
"CC015xCC018","X3154x3609","16","D7","IgG3","SARS","S",0.21162727528318
"CC015xCC018","X3154x3609","9","D7","IgG3","SARS","S",0.123721898646523
"CC015xCC018","X3154x3609","64","DRECHAL","IgG2b","SARS","S",2.02178384227701
"CC015xCC018","X3154x3609","56","DRECHAL","IgG2b","SARS","S",2.42241733432463
"CC015xCC018","X3154x3609","12","D29","IgG2b","SARS","S",2.25350551690959
"CC015xCC018","X3154x3609","11","D29","IgG2b","SARS","S",2.83089756396157
"CC015xCC018","X3154x3609","35","D15","IgG2b","SARS","S",1.25010770112105
"CC015xCC018","X3154x3609","21","D15","IgG2b","SARS","S",1.93941134157414
"CC015xCC018","X3154x3609","62","D10","IgG2b","SARS","S",2.93935558689508
"CC015xCC018","X3154x3609","54","D10","IgG2b","SARS","S",3.74027362107456
"CC015xCC018","X3154x3609","19","D7","IgG2b","SARS","S",0.563969336392656
"CC015xCC018","X3154x3609","16","D7","IgG2b","SARS","S",0.592684794260788
"CC015xCC018","X3154x3609","64","DRECHAL","IgG1","SARS","S",3.23666544411262
"CC015xCC018","X3154x3609","63","DRECHAL","IgG1","SARS","S",1.41941534601214
"CC015xCC018","X3154x3609","12","D29","IgG1","SARS","S",0.226685466302627
"CC015xCC018","X3154x3609","11","D29","IgG1","SARS","S",1.46660103632871
"CC015xCC018","X3154x3609","35","D15","IgG1","SARS","S",0.190031979878
"CC015xCC018","X3154x3609","54","D10","IgG1","SARS","S",0.291659479175124
"CC015xCC018","X3154x3609","16","D7","IgG1","SARS","S",0.0429213665756569
"CC011xNA","X3252x8042","71","DRECHAL","IgM","SARS","N",0.0704082610049329
"CC011xNA","X3252x8042","49","DRECHAL","IgM","SARS","N",0.207594175335451
"CC011xNA","X3252x8042","6","DRECHAL","IgM","SARS","N",0.100718566250355
"CC011xNA","X3252x8042","51","D29","IgM","SARS","N",0.031718790264301
"CC011xNA","X3252x8042","40","D29","IgM","SARS","N",0.0379802296369414
"CC011xNA","X3252x8042","11","D15","IgM","SARS","N",0.0553527303398159
"CC011xNA","X3252x8042","10","D15","IgM","SARS","N",0.109525763113556
"CC011xNA","X3252x8042","2","D15","IgM","SARS","N",0.102914701783322
"CC011xNA","X3252x8042","31","D7","IgM","SARS","N",0.0635095491606105
"CC011xNA","X3252x8042","29","D7","IgM","SARS","N",0.119015989939
"CC011xNA","X3252x8042","28","D7","IgM","SARS","N",0.0547743209294181
"CC011xNA","X3252x8042","71","DRECHAL","IgG3","SARS","N",0.144888490641873
"CC011xNA","X3252x8042","31","D7","IgG3","SARS","N",0.0436401568399579
"CC011xNA","X3252x8042","28","D7","IgG3","SARS","N",-0.00283007560848119
"CC011xNA","X3252x8042","49","DRECHAL","IgG2b","SARS","N",2.47610968943354
"CC017xCC004","X3032x16188","83","D29","IgG2b","SARS","S",5.88021764238155
"CC011xNA","X3252x8042","6","DRECHAL","IgG2b","SARS","N",2.80039378353751
"CC011xNA","X3252x8042","51","D29","IgG2b","SARS","N",2.80867810165544
"CC011xNA","X3252x8042","39","D29","IgG2b","SARS","N",2.85225317866966
"CC011xNA","X3252x8042","28","D7","IgG2b","SARS","N",0.0518169700377573
"CC011xNA","X3252x8042","29","D7","IgG2ac","SARS","N",0.031794091292477
"CC011xNA","X3252x8042","71","DRECHAL","IgG1","SARS","N",3.82265522291015
"CC011xNA","X3252x8042","6","DRECHAL","IgG1","SARS","N",3.3013482500609
"CC011xNA","X3252x8042","10","D15","IgG1","SARS","N",2.71058658667432
"CC011xNA","X3252x8042","2","D15","IgG1","SARS","N",4.30106681631126
"CC011xNA","X3252x8042","31","D7","IgG1","SARS","N",-0.00339871184432219
"CC011xNA","X3252x8042","31","D7","TotalG","SARS","N",0.076633716061569
"CC011xNA","X3252x8042","71","DRECHAL","IgM","SARS","S",0.149434248132435
"CC011xNA","X3252x8042","51","D29","IgM","SARS","S",0.113640156839958
"CC011xNA","X3252x8042","11","D15","IgM","SARS","S",0.89483494828925
"CC011xNA","X3252x8042","2","D15","IgM","SARS","S",1.26344488954975
"CC011xNA","X3252x8042","29","D7","IgM","SARS","S",3.19538378634901
"CC011xNA","X3252x8042","28","D7","IgM","SARS","S",2.48668165806555
"CC011xNA","X3252x8042","39","D29","IgG3","SARS","S",0.988602828440279
"CC011xNA","X3252x8042","11","D15","IgG3","SARS","S",1.88990224044142
"CC011xNA","X3252x8042","2","D15","IgG3","SARS","S",1.79524164119656
"CC011xNA","X3252x8042","31","D7","IgG3","SARS","S",0.0346175021086234
"CC011xNA","X3252x8042","28","D7","IgG3","SARS","S",0.0273462895614268
"CC011xNA","X3252x8042","71","DRECHAL","IgG2b","SARS","S",6.1491514424861
"CC011xNA","X3252x8042","49","DRECHAL","IgG2b","SARS","S",6.80621697033971
"CC011xNA","X3252x8042","40","D29","IgG2b","SARS","S",7.08915455086831
"CC011xNA","X3252x8042","39","D29","IgG2b","SARS","S",7.06531470208528
"CC011xNA","X3252x8042","10","D15","IgG2b","SARS","S",5.09174318148116
"CC011xNA","X3252x8042","31","D7","IgG2b","SARS","S",0.331930691722321
"CC011xNA","X3252x8042","28","D7","IgG2ac","SARS","S",0.635070176520441
"CC011xNA","X3252x8042","49","DRECHAL","IgG1","SARS","S",0.713116830066786
"CC011xNA","X3252x8042","6","DRECHAL","IgG1","SARS","S",3.16359680787677
"CC011xNA","X3252x8042","40","D29","IgG1","SARS","S",3.61721408597144
"CC011xNA","X3252x8042","39","D29","IgG1","SARS","S",2.95438045395284
"CC011xNA","X3252x8042","10","D15","IgG1","SARS","S",0.515809409189639
"CC011xNA","X3252x8042","2","D15","IgG1","SARS","S",3.23729560376406
"CC011xNA","X3252x8042","31","D7","IgG1","SARS","S",-0.0113529543537615
"CC011xNA","X3252x8042","29","D7","TotalG","SARS","S",2.32750218451342
"CC032xCC017","X8002x3032","60","D29","IgM","SARS","N",0.0890386446703342
"CC032xCC017","X8002x3032","48","D7","IgM","SARS","N",0.424466003996488
"CC032xCC017","X8002x3032","47","D7","IgM","SARS","N",0.232551526227112
"CC032xCC017","X8002x3032","48","D7","IgG3","SARS","N",0.375165247911676
"CC032xCC017","X8002x3032","76","D7","IgG2b","SARS","N",-0.0777843181179206
"CC032xCC017","X8002x3032","48","D7","IgG2b","SARS","N",-0.046993559221611
"CC032xCC017","X8002x3032","47","D7","IgG2b","SARS","N",-0.0720457574905604
"CC032xCC017","X8002x3032","76","D7","IgG2ac","SARS","N",0.854579277653161
"CC032xCC017","X8002x3032","48","D7","IgG2ac","SARS","N",1.14915679100778
"CC032xCC017","X8002x3032","76","D7","IgG1","SARS","N",0.428273424873635
"CC032xCC017","X8002x3032","47","D7","IgG1","SARS","N",0.052502884368276
"CC032xCC017","X8002x3032","76","D7","TotalG","SARS","N",1.13921898646522
"CC017xCC004","X3032x16188","81","DRECHAL","IgG3","SARS","N",1.34800397662499
"CC032xCC017","X8002x3032","60","DRECHAL","IgM","SARS","S",0.302263875713024
"CC032xCC017","X8002x3032","59","DRECHAL","IgM","SARS","S",0.0679440213069913
"CC032xCC017","X8002x3032","31","DRECHAL","IgM","SARS","S",0.193136376415899
"CC032xCC017","X8002x3032","61","D29","IgM","SARS","S",0.0964733408306605
"CC032xCC017","X8002x3032","60","D29","IgM","SARS","S",0.317499327958162
"CC032xCC017","X8002x3032","59","D29","IgM","SARS","S",0.207577737368559
"CC032xCC017","X8002x3032","58","D15","IgM","SARS","S",0.634789638826581
"CC032xCC017","X8002x3032","76","D7","IgM","SARS","S",5.35994309743819
"CC032xCC017","X8002x3032","48","D7","IgM","SARS","S",5.34940711312218
"CC032xCC017","X8002x3032","76","D7","IgG3","SARS","S",1.44601330177165
"CC032xCC017","X8002x3032","76","D7","IgG2b","SARS","S",1.261059955318
"CC032xCC017","X8002x3032","48","D7","IgG2b","SARS","S",0.845475553157099
"CC032xCC017","X8002x3032","47","D7","IgG2b","SARS","S",0.981171688690065
"CC032xCC017","X8002x3032","76","D7","IgG2ac","SARS","S",4.9068222629334
"CC032xCC017","X8002x3032","48","D7","IgG2ac","SARS","S",4.77100529289565
"CC032xCC017","X8002x3032","47","D7","IgG2ac","SARS","S",5.36703461241931
"CC032xCC017","X8002x3032","48","D7","IgG1","SARS","S",0.0496534864246274
"CC032xCC017","X8002x3032","48","D7","TotalG","SARS","S",6.9834526465988
"CC012xCC038","X8005x8049","99","DRECHAL","IgM","SARS","N",0.0355815177926194
"CC012xCC038","X8005x8049","98","DRECHAL","IgM","SARS","N",0.0218789414812635
"CC012xCC038","X8005x8049","63","D29","IgM","SARS","N",0.0371272752831798
"CC012xCC038","X8005x8049","88","D15","IgM","SARS","N",0.0171306076793472
"CC012xCC038","X8005x8049","87","D15","IgM","SARS","N",0.132489778797552
"CC012xCC038","X8005x8049","15","D7","IgM","SARS","N",0.0204933352076651
"CC012xCC038","X8005x8049","6","D7","IgM","SARS","N",0.024663259599184
"CC012xCC038","X8005x8049","5","D7","IgM","SARS","N",0.151787202486196
"CC012xCC038","X8005x8049","108","DRECHAL","IgG3","SARS","N",0.0735684122218943
"CC012xCC038","X8005x8049","99","DRECHAL","IgG3","SARS","N",-0.00833340800464861
"CC012xCC038","X8005x8049","65","D29","IgG3","SARS","N",0.182127051269234
"CC012xCC038","X8005x8049","57","D29","IgG3","SARS","N",0.00286916830670702
"CC012xCC038","X8005x8049","97","D15","IgG3","SARS","N",0.163705460679631
"CC012xCC038","X8005x8049","88","D15","IgG3","SARS","N",0.185499551972108
"CC012xCC038","X8005x8049","6","D7","IgG3","SARS","N",-0.0263856062735982
"CC012xCC038","X8005x8049","108","DRECHAL","IgG2b","SARS","N",3.07264612177744
"CC012xCC038","X8005x8049","65","D29","IgG2b","SARS","N",4.12010680506524
"CC012xCC038","X8005x8049","87","D15","IgG2b","SARS","N",2.38396353984308
"CC012xCC038","X8005x8049","15","D7","IgG2ac","SARS","N",-0.0182287874528034
"CC012xCC038","X8005x8049","6","D7","IgG2ac","SARS","N",-0.0106961355329666
"CC012xCC038","X8005x8049","108","DRECHAL","IgG1","SARS","N",5.35876029148989
"CC012xCC038","X8005x8049","99","DRECHAL","IgG1","SARS","N",2.9709306639093
"CC012xCC038","X8005x8049","65","D29","IgG1","SARS","N",0.622096835689782
"CC012xCC038","X8005x8049","88","D15","IgG1","SARS","N",2.3137018764565
"CC012xCC038","X8005x8049","87","D15","IgG1","SARS","N",1.51329495953524
"CC012xCC038","X8005x8049","15","D7","IgG1","SARS","N",-0.0310915149811213
"CC012xCC038","X8005x8049","15","D7","TotalG","SARS","N",0.2849695604066
"CC012xCC038","X8005x8049","108","DRECHAL","IgM","SARS","S",0.675446009619484
"CC012xCC038","X8005x8049","98","DRECHAL","IgM","SARS","S",0.246715009840242
"CC012xCC038","X8005x8049","65","D29","IgM","SARS","S",0.164303416439142
"CC012xCC038","X8005x8049","63","D29","IgM","SARS","S",0.172858947104258
"CC012xCC038","X8005x8049","57","D29","IgM","SARS","S",0.249463343642158
"CC012xCC038","X8005x8049","88","D15","IgM","SARS","S",0.56468213390646
"CC012xCC038","X8005x8049","87","D15","IgM","SARS","S",0.503502212326438
"CC012xCC038","X8005x8049","15","D7","IgM","SARS","S",1.14062147873361
"CC012xCC038","X8005x8049","6","D7","IgM","SARS","S",0.781994651478321
"CC012xCC038","X8005x8049","99","DRECHAL","IgG3","SARS","S",1.1963931393087
"CC012xCC038","X8005x8049","65","D29","IgG3","SARS","S",1.52830184834152
"CC012xCC038","X8005x8049","57","D29","IgG3","SARS","S",0.564106832878285
"CC012xCC038","X8005x8049","87","D15","IgG3","SARS","S",0.216757658948581
"CC012xCC038","X8005x8049","15","D7","IgG3","SARS","S",0.0149835620331087
"CC012xCC038","X8005x8049","5","D7","IgG3","SARS","S",0.138672808759795
"CC012xCC038","X8005x8049","99","DRECHAL","IgG2b","SARS","S",4.70491422594241
"CC012xCC038","X8005x8049","65","D29","IgG2b","SARS","S",6.68793021588142
"CC012xCC038","X8005x8049","63","D29","IgG2b","SARS","S",6.69578317023517
"CC012xCC038","X8005x8049","97","D15","IgG2b","SARS","S",2.34392111474869
"CC012xCC038","X8005x8049","88","D15","IgG2b","SARS","S",3.25734248132435
"CC012xCC038","X8005x8049","87","D15","IgG2b","SARS","S",2.76570876526278
"CC012xCC038","X8005x8049","15","D7","IgG2b","SARS","S",0.124966900052272
"CC012xCC038","X8005x8049","6","D7","IgG2b","SARS","S",0.354521758675552
"CC012xCC038","X8005x8049","5","D7","IgG2b","SARS","S",0.180914477769376
"CC012xCC038","X8005x8049","15","D7","IgG2ac","SARS","S",0.317972892802769
"CC012xCC038","X8005x8049","99","DRECHAL","IgG1","SARS","S",3.26684248132435
"CC012xCC038","X8005x8049","98","DRECHAL","IgG1","SARS","S",0.530577513354614
"CC012xCC038","X8005x8049","65","D29","IgG1","SARS","S",3.71721853843734
"CC012xCC038","X8005x8049","63","D29","IgG1","SARS","S",2.39016079544578
"CC012xCC038","X8005x8049","88","D15","IgG1","SARS","S",0.958583506105116
"CC012xCC038","X8005x8049","87","D15","IgG1","SARS","S",0.175385158245707
"CC012xCC038","X8005x8049","5","D7","IgG1","SARS","S",-0.0130719686320084
"CC027xCC045","X8027x8045","78","DRECHAL","IgM","SARS","N",0.270195463491129
"CC027xCC045","X8027x8045","75","DRECHAL","IgM","SARS","N",0.059156594806849
"CC027xCC045","X8027x8045","74","DRECHAL","IgM","SARS","N",0.0571532624106816
"CC027xCC045","X8027x8045","153","D29","IgM","SARS","N",0.038382049863485
"CC032xCC017","X8002x3032","48","D7","TotalG","SARS","N",1.67176384790001
"CC027xCC045","X8027x8045","61","D15","IgM","SARS","N",-0.0170033323961674
"CC027xCC045","X8027x8045","60","D15","IgM","SARS","N",-0.0398203024339247
"CC027xCC045","X8027x8045","59","D15","IgM","SARS","N",-0.0316274992971256
"CC027xCC045","X8027x8045","58","D15","IgM","SARS","N",-0.0313889386697658
"CC027xCC045","X8027x8045","127","D10","IgM","SARS","N",0.0294213665756566
"CC027xCC045","X8027x8045","57","D7","IgM","SARS","N",-0.00952954353761524
"CC027xCC045","X8027x8045","54","D7","IgM","SARS","N",-0.00949689161777839
"CC027xCC045","X8027x8045","75","DRECHAL","IgG3","SARS","N",0.170417586151598
"CC027xCC045","X8027x8045","154","D29","IgG3","SARS","N",0.207479557595104
"CC012xCC038","X8005x8049","15","D7","IgG3","SARS","N",-0.00635295435376152
"CC027xCC045","X8027x8045","61","D15","IgG3","SARS","N",0.0932283394249121
"CC027xCC045","X8027x8045","59","D15","IgG3","SARS","N",0.182499551972108
"CC027xCC045","X8027x8045","58","D15","IgG3","SARS","N",0.0866499300145146
"CC027xCC045","X8027x8045","127","D10","IgG3","SARS","N",0.141509325146664
"CC027xCC045","X8027x8045","125","D10","IgG3","SARS","N",0.0470912909671755
"CC011xNA","X3252x8042","2","D15","IgG2b","SARS","N",2.3373786896543
"CC027xCC045","X8027x8045","53","D7","IgG3","SARS","N",-0.0198138616555357
"CC027xCC045","X8027x8045","44","D7","IgG3","SARS","N",0.157244553377858
"CC027xCC045","X8027x8045","78","DRECHAL","IgG2b","SARS","N",0.232741220981689
"CC027xCC045","X8027x8045","154","D29","IgG2b","SARS","N",0.0135193223351671
"CC032xCC017","X8002x3032","52","D15","IgM","SARS","N",0.101198795887297
"CC027xCC045","X8027x8045","60","D15","IgG2b","SARS","N",1.44518678257328
"CC027xCC045","X8027x8045","57","D7","IgG2b","SARS","N",0.10260061611384
"CC027xCC045","X8027x8045","54","D7","IgG2b","SARS","N",0.0641203864768988
"CC027xCC045","X8027x8045","53","D7","IgG2b","SARS","N",0.148649481986623
"CC027xCC045","X8027x8045","44","D7","IgG2b","SARS","N",1.25465435466739
"CC027xCC045","X8027x8045","44","D7","IgG2ac","SARS","N",0.701468888364764
"CC027xCC045","X8027x8045","79","DRECHAL","IgG1","SARS","N",3.65678317023517
"CC027xCC045","X8027x8045","75","DRECHAL","IgG1","SARS","N",-0.00842181460354836
"CC027xCC045","X8027x8045","74","DRECHAL","IgG1","SARS","N",2.76971164963106
"CC027xCC045","X8027x8045","153","D29","IgG1","SARS","N",2.91128672664528
"CC027xCC045","X8027x8045","61","D15","IgG1","SARS","N",3.9199630918152
"CC027xCC045","X8027x8045","60","D15","IgG1","SARS","N",3.76075407472543
"CC027xCC045","X8027x8045","59","D15","IgG1","SARS","N",4.17294354546608
"CC027xCC045","X8027x8045","135","D10","IgG1","SARS","N",2.26131338581463
"CC027xCC045","X8027x8045","57","D7","IgG1","SARS","N",-0.0468987118443224
"CC027xCC045","X8027x8045","54","D7","IgG1","SARS","N",-0.0323007560848119
"CC027xCC045","X8027x8045","53","D7","IgG1","SARS","N",0.0762185662503554
"CC027xCC045","X8027x8045","57","D7","TotalG","SARS","N",1.08970966131856
"CC027xCC045","X8027x8045","54","D7","TotalG","SARS","N",0.109009325146665
"CC032xCC017","X8002x3032","76","D7","IgG1","SARS","S",0.00842803136799155
"CC027xCC045","X8027x8045","79","DRECHAL","IgM","SARS","S",0.152640156839958
"CC027xCC045","X8027x8045","154","D29","IgM","SARS","S",-0.00514726966018427
"CC027xCC045","X8027x8045","60","D15","IgM","SARS","S",0.0633984878303764
"CC027xCC045","X8027x8045","135","D10","IgM","SARS","S",0.57680963320359
"CC027xCC045","X8027x8045","127","D10","IgM","SARS","S",0.80554152903861
"CC027xCC045","X8027x8045","54","D7","IgM","SARS","S",0.831066844124274
"CC027xCC045","X8027x8045","79","DRECHAL","IgG3","SARS","S",0.369773872901527
"CC027xCC045","X8027x8045","78","DRECHAL","IgG3","SARS","S",0.226044637420832
"CC027xCC045","X8027x8045","74","DRECHAL","IgG3","SARS","S",0.954560403345885
"CC027xCC045","X8027x8045","153","D29","IgG3","SARS","S",1.10798465428982
"CC027xCC045","X8027x8045","61","D15","IgG3","SARS","S",0.843426463270371
"CC027xCC045","X8027x8045","135","D10","IgG3","SARS","S",1.57598064985182
"CC027xCC045","X8027x8045","125","D10","IgG3","SARS","S",0.172597731745565
"CC027xCC045","X8027x8045","54","D7","IgG3","SARS","S",0.0191828059482969
"CC027xCC045","X8027x8045","53","D7","IgG3","SARS","S",-0.00387272471682024
"CC027xCC045","X8027x8045","44","D7","IgG3","SARS","S",0.48946911237871
"CC027xCC045","X8027x8045","79","DRECHAL","IgG2b","SARS","S",2.04590512480969
"CC027xCC045","X8027x8045","78","DRECHAL","IgG2b","SARS","S",0.305600616113839
"CC027xCC045","X8027x8045","74","DRECHAL","IgG2b","SARS","S",4.13503553628812
"CC027xCC045","X8027x8045","61","D15","IgG2b","SARS","S",2.18184026899791
"CC027xCC045","X8027x8045","58","D15","IgG2b","SARS","S",2.50265035022939
"CC027xCC045","X8027x8045","125","D10","IgG2b","SARS","S",1.50125586683701
"CC027xCC045","X8027x8045","44","D7","IgG2b","SARS","S",0.409600392099896
"CC027xCC045","X8027x8045","57","D7","IgG2ac","SARS","S",1.42866678819628
"CC027xCC045","X8027x8045","54","D7","IgG2ac","SARS","S",0.615034416218384
"CC027xCC045","X8027x8045","78","DRECHAL","IgG1","SARS","S",0.881890926982258
"CC027xCC045","X8027x8045","74","DRECHAL","IgG1","SARS","S",4.80972763957006
"CC027xCC045","X8027x8045","154","D29","IgG1","SARS","S",0.276384934231761
"CC027xCC045","X8027x8045","60","D15","IgG1","SARS","S",1.13058683850128
"CC027xCC045","X8027x8045","57","D7","IgG1","SARS","S",-0.0456601512169622
