"RIX","alias","ID","day","isotype","virus","antigen","AUC"
"CC032xCC013","X8002x8010","42","D7","IgG2ac","SARS","N",2.05666944855061
"CC061xCC026","X8048x8026","89","DRECHAL","TotalG","SARS","N",5.44253438840537
"CC061xCC026","X8048x8026","87","DRECHAL","TotalG","SARS","N",6.02272075076379
"CC061xCC026","X8048x8026","102","D15","TotalG","SARS","N",3.70937779359852
"CC061xCC026","X8048x8026","101","D15","TotalG","SARS","N",3.41658370230604
"CC061xCC026","X8048x8026","89","DRECHAL","IgG2ac","SARS","S",7.41731870652328
"CC019xCC004","X16513x16188","75","D7","IgG2ac","SARS","S",3.53430915736267
"CC061xCC026","X8048x8026","114","D29","IgG2ac","SARS","S",6.4624166622828
"CC061xCC026","X8048x8026","87","DRECHAL","IgG1","SARS","N",5.70099862810331
"CC061xCC039","X8048x15155","124","DRECHAL","IgM","SARS","S",0.47300532070866
"CC051xCC009","X16912x5489","91","D7","IgG2b","SARS","S",0.0470946233633431
"CC061xCC026","X8048x8026","100","D15","IgG2ac","SARS","S",4.65689089916924
"CC061xCC026","X8048x8026","107","DRECHAL","TotalG","SARS","S",8.11570719716516
"CC061xCC026","X8048x8026","89","DRECHAL","TotalG","SARS","S",8.53774273345326
"CC015xCC018","X3154x3609","16","D7","TotalG","SARS","N",0.711030411780382
"CC061xCC026","X8048x8026","88","DRECHAL","TotalG","SARS","S",8.21943531257615
"CC061xCC026","X8048x8026","115","D29","TotalG","SARS","S",7.50535446682533
"CC061xCC026","X8048x8026","102","D15","TotalG","SARS","S",5.82782203891946
"CC061xCC025","X8048x8008","90","D29","IgG2ac","SARS","N",2.40560814914894
"CC061xCC025","X8048x8008","91","D29","TotalG","SARS","S",7.98984780203301
"CC022xCC024","X8046x8004","71","D29","TotalG","SARS","N",2.72825718310767
"CC022xCC044","X8046x4410","92","DRECHAL","IgG2ac","SARS","S",5.12642688348525
"CC051xCC009","X16912x5489","109","D29","IgG2ac","SARS","S",4.18709703189071
"CC022xCC024","X8046x8004","71","D29","IgG2ac","SARS","S",4.50634892210273
"CC055xCC028","X16680x8016","7","D7","IgG3","SARS","N",0.351610165274451
"CC059xCC065","X16012x5119","146","D15","IgG2ac","SARS","S",4.17859369949453
"CC029xCC027","X3564x8027","60","D29","IgM","SARS","N",-0.0216699243915189
"CC022xCC024","X8046x8004","94","D15","IgG2ac","SARS","S",3.24025429873939
"CC022xCC024","X8046x8004","93","D15","IgG2ac","SARS","S",3.44081293778673
"CC037xCC057","X16072x3393","81","D10","TotalG","SARS","S",3.49788445839085
"CC022xCC044","X8046x4410","93","DRECHAL","IgG2ac","SARS","N",0.615259647261073
"CC022xCC044","X8046x4410","99","D15","IgG2ac","SARS","N",1.59797020463542
"CC022xCC044","X8046x4410","93","DRECHAL","TotalG","SARS","N",1.22426807635196
"CC022xCC044","X8046x4410","92","DRECHAL","TotalG","SARS","N",2.66603172805104
"CC022xCC044","X8046x4410","39","D29","TotalG","SARS","N",2.4560970318907
"CC022xCC044","X8046x4410","106","D15","TotalG","SARS","N",2.41545975941903
"CC022xCC044","X8046x4410","99","D15","TotalG","SARS","N",2.85534536569263
"CC045xCC044","X8045x4410","91","D29","TotalG","SARS","N",3.12102173086253
"CC035xCC071","X5035x16785","110","D15","TotalG","SARS","S",4.99743332426364
"CC022xCC044","X8046x4410","93","DRECHAL","IgG2ac","SARS","S",4.49694976223053
"CC022xCC044","X8046x4410","106","D15","IgG2ac","SARS","S",5.23153150403709
"CC030xCC023","X8034x8043","117","D7","IgG1","SARS","N",-0.0161601512169624
"CC022xCC044","X8046x4410","93","DRECHAL","TotalG","SARS","S",5.00597264097581
"CC007xCC075","X13421x3260","23","D7","TotalG","SARS","S",6.548811817717
"CC009xCC040","X5489x16557","70","D15","IgG2ac","SARS","S",4.89781915455117
"CC022xCC044","X8046x4410","44","D29","TotalG","SARS","S",5.63154127721166
"CC012xCC038","X8005x8049","15","D7","IgM","SARS","S",1.14062147873361
"CC039xCC020","X15155x8054","61","D15","IgG2ac","SARS","S",4.2408322601219
"CC017xCC004","X3032x16188","143","D15","IgG2b","SARS","N",2.05643800074347
"CC022xCC044","X8046x4410","39","D29","TotalG","SARS","S",7.17959014308443
"CC022xCC044","X8046x4410","99","D15","TotalG","SARS","S",5.49600862529181
"CC045xCC044","X8045x4410","90","D29","IgG2ac","SARS","N",0.733079501667106
"CC045xCC044","X8045x4410","168","DRECHAL","TotalG","SARS","N",2.35352195487648
"CC045xCC044","X8045x4410","167","DRECHAL","TotalG","SARS","N",2.54764923015966
"CC028xCC030","X8016x8034","187","D15","IgM","SARS","N",0.0968951554342091
"CC045xCC044","X8045x4410","43","D15","TotalG","SARS","N",2.71900551690959
"CC018xCC009","X3609x5489","90","D10","IgG2b","SARS","S",2.11565656699383
"CC008xCC010","X8036x8018","26","D7","IgG2b","SARS","S",0.125529319523669
"CC045xCC044","X8045x4410","42","D15","TotalG","SARS","N",3.39822763957006
"CC045xCC044","X8045x4410","41","D15","TotalG","SARS","N",1.82635558689507
"CC045xCC044","X8045x4410","90","D29","IgG2ac","SARS","S",4.37250218451342
"CC045xCC044","X8045x4410","41","D15","IgG2ac","SARS","S",2.41818210609344
"CC045xCC044","X8045x4410","168","DRECHAL","TotalG","SARS","S",5.57295953540508
"CC045xCC044","X8045x4410","91","D29","TotalG","SARS","S",5.27541044551835
"CC045xCC044","X8045x4410","42","D15","TotalG","SARS","S",4.49448574654654
"CC006xCC007","X16750x13421","87","D15","IgG3","SARS","S",1.79420988533251
"CC006xCC007","X16750x13421","137","D29","IgM","SARS","S",0.160025763113556
"CC042xCC019","X18042x16513","102","D29","IgG2ac","SARS","N",0.724471772733035
"CC042xCC019","X18042x16513","101","D29","IgG2ac","SARS","N",0.478956006807987
"CC042xCC019","X18042x16513","75","D15","IgG2ac","SARS","N",0.155973340830661
"CC042xCC019","X18042x16513","32","D15","IgG2ac","SARS","N",0.452952898425765
"CC042xCC019","X18042x16513","89","D10","IgG2ac","SARS","N",0.0102678801510292
"CC040xCC003","X16557x13067","140","D7","IgG2ac","SARS","S",1.58420254849834
"CC042xCC019","X18042x16513","75","D15","TotalG","SARS","N",0.451469112378709
"CC042xCC019","X18042x16513","33","D15","TotalG","SARS","N",0.095950686099326
"CC042xCC019","X18042x16513","101","D29","IgG2ac","SARS","S",4.08706748835309
"CC042xCC019","X18042x16513","75","D15","IgG2ac","SARS","S",2.18616900052273
"CC042xCC019","X18042x16513","90","D10","IgG2ac","SARS","S",0.639390254940422
"CC029xCC027","X3564x8027","116","D15","IgG3","SARS","S",0.898927135312211
"CC042xCC019","X18042x16513","110","D29","TotalG","SARS","S",5.27731893053725
"CC042xCC019","X18042x16513","90","D10","TotalG","SARS","S",1.70845021025842
"CC008xCC010","X8036x8018","107","DRECHAL","IgG2ac","SARS","N",0.266146149590455
"CC028xCC030","X8016x8034","189","D7","IgG1","SARS","N",0.0120881825849539
"CC008xCC010","X8036x8018","2","DRECHAL","IgG2ac","SARS","N",0.82606706813822
"CC020xCC008","X8054x8036","59","D29","IgG3","SARS","S",0.714491543096097
"CC008xCC010","X8036x8018","102","D29","IgG2ac","SARS","N",0.210054858623279
"CC008xCC010","X8036x8018","95","D29","IgG2ac","SARS","N",0.117019322335167
"CC008xCC018","X8036x3609","115","D15","IgG3","SARS","N",0.459237664571576
"CC008xCC010","X8036x8018","70","D15","IgG2ac","SARS","N",0.0747121254719662
"CC008xCC010","X8036x8018","66","D15","IgG2ac","SARS","N",0.0226665919953514
"CC018xCC009","X3609x5489","127","DRECHAL","TotalG","SARS","N",4.10705438278236
"CC008xCC010","X8036x8018","115","DRECHAL","TotalG","SARS","N",0.191205236665686
"CC008xCC010","X8036x8018","107","DRECHAL","TotalG","SARS","N",0.399132820005786
"CC008xCC010","X8036x8018","2","DRECHAL","TotalG","SARS","N",1.02719677976178
"CC055xCC028","X16680x8016","14","D7","IgG2b","SARS","S",2.76625074232928
"CC008xCC010","X8036x8018","1","DRECHAL","TotalG","SARS","N",1.33069921610216
"CC008xCC010","X8036x8018","95","D29","TotalG","SARS","N",0.128296975660753
"CC008xCC010","X8036x8018","65","D15","TotalG","SARS","N",0.148104172523953
"CC008xCC010","X8036x8018","1","DRECHAL","IgG2ac","SARS","S",5.28744931420263
"CC002xCC011","X15156x3252","116","D7","IgG2ac","SARS","S",2.75018966694156
"CC008xCC010","X8036x8018","94","D29","IgG2ac","SARS","N",0.198067964194004
"CC008xCC010","X8036x8018","102","D29","IgG2ac","SARS","S",6.00073696471672
"CC072xCC075","X16521x3260","52","DRECHAL","IgG2ac","SARS","N",1.51744732589014
"CC027xCC045","X8027x8045","59","D15","IgG3","SARS","S",0.570358723090313
"CC008xCC010","X8036x8018","70","D15","IgG2ac","SARS","S",2.18911391788549
"CC001xCC074","X13140x3015","119","DRECHAL","IgG3","SARS","S",0.0247318958350253
"CC008xCC010","X8036x8018","65","D15","IgG2ac","SARS","S",2.49604172523954
"CC011xCC032","X3252x8002","28","D10","IgG2b","SARS","S",-0.0505784094103973
"CC008xCC010","X8036x8018","115","DRECHAL","TotalG","SARS","S",5.19735869527731
"CC011xCC032","X3252x8002","26","D15","IgG2b","SARS","N",0.203692131094962
"CC072xCC075","X16521x3260","20","D7","IgG1","SARS","S",0.0171208345047907
"CC008xCC010","X8036x8018","111","DRECHAL","TotalG","SARS","S",5.16839801198946
"CC008xCC010","X8036x8018","3","DRECHAL","TotalG","SARS","S",4.89086180365951
"CC008xCC010","X8036x8018","1","DRECHAL","TotalG","SARS","S",5.19337779359854
"CC008xCC010","X8036x8018","70","D15","TotalG","SARS","S",2.43714278938126
"CC039xCC020","X15155x8054","59","D15","IgG2ac","SARS","N",0.0325781853964517
"CC027xCC036","X8027x477","93","D7","IgM","SARS","S",0.306567964194003
"CC008xCC010","X8036x8018","65","D15","TotalG","SARS","S",2.6634466538483
"CC043xCC033","X8021x8033","34","D7","IgG2b","SARS","N",0.180031979877999
"CC008xCC009","X8036x5489","55","D29","IgG2ac","SARS","N",0.0593265191983684
"CC008xCC009","X8036x5489","53","D29","IgG2ac","SARS","N",0.0524311397502131
"CC008xCC009","X8036x5489","101","D15","IgG2ac","SARS","N",-0.0157059087075231
"CC008xCC009","X8036x5489","99","D15","IgG2ac","SARS","N",-0.00821901427824692
"CC008xCC009","X8036x5489","107","DRECHAL","TotalG","SARS","N",3.54059036709837
"CC008xCC009","X8036x5489","110","DRECHAL","IgG2ac","SARS","S",1.9881494541736
"CC019xCC004","X16513x16188","127","D29","IgG2b","SARS","S",6.63104749397609
"CC008xCC009","X8036x5489","55","D29","IgG2ac","SARS","S",2.49087490923024
"CC001xCC074","X13140x3015","57","D29","IgG2ac","SARS","S",6.83109991625899
"CC008xCC009","X8036x5489","101","D15","IgG2ac","SARS","S",0.702739876898018
"CC008xCC009","X8036x5489","110","DRECHAL","TotalG","SARS","S",4.748207869207
"CC008xCC018","X8036x3609","118","DRECHAL","IgG2ac","SARS","N",0.153538644670334
"CC061xCC025","X8048x8008","90","D29","IgG1","SARS","S",8.28574318148116
"CC008xCC018","X8036x3609","65","D29","IgG2ac","SARS","N",0.470537748614551
"CC009xCC040","X5489x16557","93","D7","IgG2ac","SARS","S",5.36469809603245
"CC008xCC018","X8036x3609","55","D29","IgG2ac","SARS","N",0.230162811571292
"CC008xCC018","X8036x3609","116","D15","IgG2ac","SARS","N",0.285829179552698
"CC008xCC018","X8036x3609","115","D15","IgG2ac","SARS","N",0.156708569061853
"CC068xCC043","X16768x8021","56","D7","TotalG","SARS","N",0.381825623142585
"CC008xCC018","X8036x3609","114","D15","IgG2ac","SARS","N",0.103921142561711
"CC061xCC039","X8048x15155","122","DRECHAL","TotalG","SARS","S",8.08715189051399
"CC063xCC002","X5391x15156","25","D7","IgG3","SARS","N",0.0917447773918024
"CC008xCC018","X8036x3609","118","DRECHAL","TotalG","SARS","N",1.12920921329068
"CC028xCC030","X8016x8034","199","DRECHAL","IgG2b","SARS","S",7.03577695347073
"CC008xCC018","X8036x3609","117","DRECHAL","TotalG","SARS","N",0.252571072576225
"CC008xCC018","X8036x3609","61","D29","TotalG","SARS","N",0.698037076572715
"CC016xCC061","X8024x8048","94","D15","IgG3","SARS","S",1.20053730058666
"CC008xCC018","X8036x3609","60","D29","TotalG","SARS","N",0.548292523194856
"CC008xCC018","X8036x3609","114","D15","TotalG","SARS","N",0.269211453430128
"CC008xCC018","X8036x3609","121","DRECHAL","IgG2ac","SARS","S",5.66579893616023
"CC026xCC034","X8026x5080","87","D7","IgG3","SARS","S",0.769131923950003
"CC055xCC006","X16680x16750","85","D29","IgG2ac","SARS","S",7.13937068077828
"CC051xCC009","X16912x5489","137","D15","IgG2b","SARS","S",2.94368966694156
"CC025xCC028","X8008x8016","114","D29","IgM","SARS","S",0.631978437525374
"CC041xCC012","X16441x8005","165","DRECHAL","IgG2ac","SARS","S",4.83342355108908
"CC008xCC018","X8036x3609","55","D29","IgG2ac","SARS","S",5.51146552815558
"CC008xCC018","X8036x3609","121","DRECHAL","TotalG","SARS","S",6.9600306079813
"CC043xCC033","X8021x8033","42","D7","TotalG","SARS","N",1.69877983783901
"CC008xCC018","X8036x3609","60","D29","TotalG","SARS","S",5.99958969505653
"CC046xCC068","X5346x16768","39","D15","IgG2b","SARS","S",2.45590669290731
"CC010xCC060","X8018x3460","64","D15","IgG1","SARS","S",0.922037524600605
"CC008xCC018","X8036x3609","115","D15","TotalG","SARS","S",4.5848642399999
"CC030xCC061","X8034x8048","40","DRECHAL","IgG2ac","SARS","N",0.70698821069993
"CC002xCC021","X15156x1566","106","D15","IgM","SARS","S",0.450100168085949
"CC030xCC061","X8034x8048","101","D29","IgG2ac","SARS","N",0.431946457647377
"CC060xCC006","X3460x16750","23","D29","IgG2b","SARS","S",6.86040378072602
"CC040xCC003","X16557x13067","43","D15","IgG2b","SARS","N",0.103832959976758
"CC030xCC061","X8034x8048","119","D15","IgG2ac","SARS","N",-0.00924189302352721
"CC030xCC061","X8034x8048","118","D15","IgG2ac","SARS","N",0.0392743209294183
"CC030xCC061","X8034x8048","39","DRECHAL","TotalG","SARS","N",1.6501499022015
"CC003xCC051","X13067x16912","70","DRECHAL","TotalG","SARS","N",2.04050218451342
"CC030xCC061","X8034x8048","37","DRECHAL","TotalG","SARS","N",2.48543399630547
"CC056xCC033","X8056x8033","60","DRECHAL","IgG1","SARS","S",4.72541400192846
"CC030xCC061","X8034x8048","102","D29","TotalG","SARS","N",0.586122598803336
"CC030xCC061","X8034x8048","117","D15","TotalG","SARS","N",1.2386898909555
"CC060xCC006","X3460x16750","23","D29","IgG2ac","SARS","S",7.5900605995468
"CC030xCC061","X8034x8048","117","D15","IgG2ac","SARS","S",4.401707869207
"CC018xCC009","X3609x5489","89","D10","IgG3","SARS","S",0.319594175335451
"CC022xCC024","X8046x8004","71","D29","TotalG","SARS","S",6.48168499046172
"CC035xCC071","X5035x16785","74","D7","IgM","SARS","N",0.178101064141732
"CC002xCC021","X15156x1566","98","D7","IgG2b","SARS","N",-0.0488856062735982
"CC030xCC061","X8034x8048","37","DRECHAL","TotalG","SARS","S",6.98831582215501
"CC055xCC006","X16680x16750","80","D29","IgM","SARS","S",1.78147885774025
"CC019xCC002","X16513x15156","8","D15","TotalG","SARS","N",0.385763427685131
"CC075xCC021","X3260x1566","39","D15","IgG2b","SARS","N",0.482956006807986
"CC030xCC061","X8034x8048","103","D29","TotalG","SARS","S",6.69118165806555
"CC030xCC061","X8034x8048","102","D29","TotalG","SARS","S",5.44622808759795
"CC021xCC023","X1566x8043","55","D15","IgM","SARS","N",0.0774571268777144
"CC030xCC061","X8034x8048","119","D15","TotalG","SARS","S",3.29807126877715
"CC062xCC072","X5306x16521","46","D7","IgG1","SARS","N",0.0399475777171046
"CC030xCC061","X8034x8048","118","D15","TotalG","SARS","S",4.83198952697059
"CC030xCC023","X8034x8043","80","D29","IgG2ac","SARS","N",-0.0199084850188787
"CC070xCC003","X16034x13067","105","DRECHAL","TotalG","SARS","S",4.00077185677602
"CC042xCC019","X18042x16513","110","D29","IgG2b","SARS","N",5.54830915736267
"CC025xCC028","X8008x8016","53","D7","TotalG","SARS","S",5.75948574654652
"CC030xCC023","X8034x8043","72","D29","IgG2ac","SARS","N",-0.0197843181179205
"CC030xCC023","X8034x8043","159","D15","IgG2ac","SARS","N",-0.0204771212547197
"CC016xCC038","X8024x8049","78","D29","IgG1","SARS","N",0.90545889117626
"CC030xCC023","X8034x8043","157","D15","IgG2ac","SARS","N",0.00221234948591209
"CC030xCC023","X8034x8043","72","D29","TotalG","SARS","N",-0.0222156818820795
"CC045xCC044","X8045x4410","88","D29","IgG2ac","SARS","N",1.05944488954975
"CC030xCC023","X8034x8043","158","D15","TotalG","SARS","N",-0.0214084850188787
"CC002xCC011","X15156x3252","133","D15","IgG2b","SARS","S",5.58560324865516
"CC024xCC052","X8004x8052","110","D15","IgG3","SARS","S",0.858266760081301
"CC030xCC023","X8034x8043","80","D29","IgG2ac","SARS","S",0.710433576090599
"CC030xCC023","X8034x8043","72","D29","IgG2ac","SARS","S",1.08955085418527
"CC030xCC023","X8034x8043","158","D15","IgG2ac","SARS","S",0.736273424873635
"CC045xCC044","X8045x4410","48","D7","TotalG","SARS","S",1.51316345580011
"CC030xCC023","X8034x8043","157","D15","IgG2ac","SARS","S",0.626237664571576
"CC030xCC023","X8034x8043","89","D29","TotalG","SARS","S",1.9544915430961
"CC030xCC023","X8034x8043","80","D29","TotalG","SARS","S",1.38761926640717
"CC024xCC052","X8004x8052","33","D7","IgG2b","SARS","N",0.788739652884068
"CC030xCC023","X8034x8043","157","D15","TotalG","SARS","S",0.888992215137938
"CC033xCC068","X8033x16768","106","DRECHAL","IgG2ac","SARS","N",5.66133536850413
"CC026xCC034","X8026x5080","76","D15","IgG1","SARS","N",4.1524466538483
"CC033xCC068","X8033x16768","98","DRECHAL","IgG2ac","SARS","N",4.49674718591917
"CC001xCC074","X13140x3015","123","DRECHAL","IgG2b","SARS","N",0.699736544501848
"CC010xCC015","X8018x3154","5","D15","IgM","SARS","S",3.71488801480096
"CC033xCC068","X8033x16768","72","D29","IgG2ac","SARS","N",3.25776029148989
"CC061xCC026","X8048x8026","101","D15","IgG3","SARS","N",0.491207897020015
"CC033xCC068","X8033x16768","63","D29","IgG2ac","SARS","N",3.83147597337197
"CC033xCC068","X8033x16768","98","DRECHAL","TotalG","SARS","N",4.59029627580589
"CC033xCC068","X8033x16768","68","D29","IgG2ac","SARS","S",6.02521453399933
"CC033xCC068","X8033x16768","106","DRECHAL","TotalG","SARS","S",7.71528272220728
"CC033xCC068","X8033x16768","105","DRECHAL","TotalG","SARS","S",7.50906059954682
"CC005xCC040","X16211x16557","30","D15","IgG3","SARS","N",0.109035536288113
"CC033xCC068","X8033x16768","99","DRECHAL","TotalG","SARS","S",7.40728605460345
"CC033xCC068","X8033x16768","63","D29","TotalG","SARS","S",6.64141688629674
"CC033xCC046","X8033x5346","47","DRECHAL","IgG2ac","SARS","N",3.86961657823982
"CC051xCC009","X16912x5489","113","D10","IgG3","SARS","N",0.0492090170897445
"CC033xCC046","X8033x5346","46","DRECHAL","IgG2ac","SARS","N",2.96696309181521
"CC005xCC038","X16211x8049","79","D29","TotalG","SARS","S",8.1341614396746
"CC033xCC046","X8033x5346","116","D10","IgG2ac","SARS","N",3.30585847126335
"CC033xCC046","X8033x5346","111","D10","IgG2ac","SARS","N",3.51625718310767
"CC033xCC046","X8033x5346","48","DRECHAL","TotalG","SARS","N",3.89758059392381
"CC033xCC046","X8033x5346","94","D15","TotalG","SARS","N",4.44060347266908
"CC071xCC053","X16785x773","66","D15","TotalG","SARS","N",2.05797952978208
"CC033xCC046","X8033x5346","111","D10","TotalG","SARS","N",4.11470809322094
"CC059xCC065","X16012x5119","20","D29","IgM","SARS","S",0.24240470459482
"CC033xCC046","X8033x5346","110","D10","TotalG","SARS","N",4.02082248694734
"CC033xCC046","X8033x5346","109","D10","TotalG","SARS","N",4.99185869527729
"CC011xCC042","X3252x18042","31","D7","IgG1","SARS","S",-0.0113529543537615
"CC033xCC046","X8033x5346","48","DRECHAL","IgG2ac","SARS","S",5.85462301901821
"CC033xCC046","X8033x5346","47","DRECHAL","IgG2ac","SARS","S",6.6728482500609
"CC033xCC046","X8033x5346","98","D15","IgG2ac","SARS","S",5.35655527883816
"CC033xCC046","X8033x5346","94","D15","IgG2ac","SARS","S",6.23723475239028
"CC006xCC039","X16750x15155","147","D10","IgG2ac","SARS","S",3.41228650263134
"CC033xCC046","X8033x5346","111","D10","IgG2ac","SARS","S",3.21172520322967
"CC033xCC046","X8033x5346","110","D10","IgG2ac","SARS","S",2.53010436872488
"CC033xCC046","X8033x5346","48","DRECHAL","TotalG","SARS","S",6.49708370230604
"CC028xCC024","X8016x8004","75","D7","IgM","SARS","S",2.06868322616317
"CC001xCC074","X13140x3015","124","D7","IgG2b","SARS","S",0.533593503293613
"CC045xCC044","X8045x4410","42","D15","IgG2ac","SARS","S",4.21097286498975
"CC003xCC051","X13067x16912","28","D7","TotalG","SARS","N",0.267858499076369
"CC033xCC046","X8033x5346","47","DRECHAL","TotalG","SARS","S",8.53392887179774
"CC020xCC008","X8054x8036","21","DRECHAL","IgG2ac","SARS","N",0.550625707185559
"CC029xCC027","X3564x8027","64","D29","TotalG","SARS","S",2.43651775423755
"CC033xCC046","X8033x5346","98","D15","TotalG","SARS","S",6.49308014589593
"CC027xCC036","X8027x477","134","DRECHAL","IgG2ac","SARS","N",1.35100663697931
"CC037xCC046","X16072x5346","91","D29","IgG2ac","SARS","N",1.9105450576357
"CC020xCC008","X8054x8036","91","D15","IgG3","SARS","S",1.30884049301186
"CC027xCC036","X8027x477","95","D29","IgG2ac","SARS","N",0.211067964194004
"CC027xCC036","X8027x477","135","DRECHAL","TotalG","SARS","N",2.29671142561711
"CC027xCC045","X8027x8045","154","D29","TotalG","SARS","S",0.773211453430129
"CC027xCC036","X8027x477","95","D29","TotalG","SARS","N",0.568468888364764
"CC027xCC036","X8027x477","135","DRECHAL","IgG2ac","SARS","S",4.67839112318318
"CC027xCC036","X8027x477","133","D15","IgG2ac","SARS","S",3.45658392631998
"CC027xCC036","X8027x477","134","DRECHAL","TotalG","SARS","S",6.51801173367403
"CC027xCC036","X8027x477","117","DRECHAL","TotalG","SARS","S",6.51683203610798
"CC026xCC034","X8026x5080","70","DRECHAL","IgG2ac","SARS","N",0.0470848501887865
"CC035xCC071","X5035x16785","69","D29","IgG1","SARS","N",0.148833183990703
"CC026xCC034","X8026x5080","68","DRECHAL","IgG2ac","SARS","N",1.62023164400806
"CC026xCC034","X8026x5080","89","D15","IgG2ac","SARS","N",0.342172136717957
"CC015xCC059","X3154x16012","16","D7","IgG3","SARS","S",0.345907812977042
"CC037xCC057","X16072x3393","81","D10","TotalG","SARS","N",4.76243021588141
"CC016xCC038","X8024x8049","78","D29","IgG2b","SARS","S",5.22767854968332
"CC026xCC034","X8026x5080","88","D15","IgG2ac","SARS","N",0.365443349265154
"CC056xCC033","X8056x8033","98","D7","IgG2ac","SARS","N",0.483603500482116
"CC006xCC039","X16750x15155","129","D10","IgG1","SARS","N",1.82088202205047
"CC072xCC075","X16521x3260","52","DRECHAL","IgG1","SARS","N",0.463188574684849
"CC005xCC040","X16211x16557","23","D29","TotalG","SARS","N",1.94662013464993
"CC026xCC034","X8026x5080","76","D15","IgG2ac","SARS","N",0.870513749799541
"CC026xCC034","X8026x5080","70","DRECHAL","TotalG","SARS","N",0.542911145373208
"CC026xCC034","X8026x5080","69","DRECHAL","TotalG","SARS","N",3.65354483362176
"CC026xCC034","X8026x5080","76","D15","IgG2ac","SARS","S",3.64416278375827
"CC032xCC017","X8002x3032","60","D29","IgG2ac","SARS","N",1.35284937013063
"CC022xCC044","X8046x4410","99","D15","IgG1","SARS","S",0.0375097731745565
"CC026xCC034","X8026x5080","68","DRECHAL","TotalG","SARS","S",6.99863923297115
"CC028xCC030","X8016x8034","200","DRECHAL","IgG1","SARS","S",4.63512147873361
"CC019xCC004","X16513x16188","69","D15","TotalG","SARS","S",6.89682514730167
"CC026xCC034","X8026x5080","88","D15","TotalG","SARS","S",4.72691711031068
"CC016xCC038","X8024x8049","32","DRECHAL","IgG2ac","SARS","N",0.928854046610471
"CC072xCC063","X16521x5391","124","D29","IgM","SARS","S",1.80172741555611
"CC016xCC038","X8024x8049","28","DRECHAL","IgG2ac","SARS","N",1.32029117911117
"CC008xCC018","X8036x3609","118","DRECHAL","IgG3","SARS","N",0.395135928388008
"CC016xCC038","X8024x8049","79","D29","IgG2ac","SARS","N",2.56877362107456
"CC016xCC038","X8024x8049","77","D29","IgG2ac","SARS","N",3.14930938137662
"CC016xCC038","X8024x8049","6","D15","IgG2ac","SARS","N",1.22434360139408
"CC041xCC016","X16441x8024","71","DRECHAL","IgG3","SARS","S",1.45825586683702
"CC016xCC038","X8024x8049","4","D15","IgG2ac","SARS","N",1.38488913487069
"CC072xCC063","X16521x5391","73","D7","IgG3","SARS","S",-0.0633758330990418
"CC011xCC042","X3252x18042","51","D29","IgG1","SARS","N",2.19886180365952
"CC016xCC038","X8024x8049","72","D10","IgG2ac","SARS","N",0.386289638826581
"CC016xCC038","X8024x8049","61","D10","IgG2ac","SARS","N",0.166783646076083
"CC016xCC038","X8024x8049","28","DRECHAL","TotalG","SARS","N",3.93532892772573
"CC030xCC061","X8034x8048","118","D15","IgG1","SARS","S",0.22376409972697
"CC024xCC052","X8004x8052","112","DRECHAL","IgG2ac","SARS","N",1.89098375823404
"CC016xCC038","X8024x8049","79","D29","TotalG","SARS","N",4.75459036709837
"CC052xCC014","X8052x3415","64","D7","IgG1","SARS","S",0.135633268033677
"CC027xCC036","X8027x477","133","D15","IgG2b","SARS","N",1.72325519479518
"CC006xCC007","X16750x13421","120","D29","IgG1","SARS","N",5.02369809603243
"CC016xCC038","X8024x8049","78","D29","TotalG","SARS","N",1.41077762551257
"CC016xCC038","X8024x8049","77","D29","TotalG","SARS","N",4.3559890789427
"CC016xCC038","X8024x8049","5","D15","TotalG","SARS","N",1.9076334642346
"CC016xCC038","X8024x8049","4","D15","TotalG","SARS","N",3.85059036709838
"CC016xCC038","X8024x8049","72","D10","TotalG","SARS","N",0.703765864025518
"CC016xCC038","X8024x8049","32","DRECHAL","IgG2ac","SARS","S",6.15215877932027
"CC016xCC038","X8024x8049","28","DRECHAL","IgG2ac","SARS","S",6.87136779641001
"CC016xCC038","X8024x8049","4","D15","IgG2ac","SARS","S",4.21625051831534
"CC020xCC008","X8054x8036","22","DRECHAL","IgG2ac","SARS","N",0.527459115190209
"CC027xCC036","X8027x477","86","D7","IgG2b","SARS","N",0.00268947074063173
"CC016xCC038","X8024x8049","72","D10","IgG2ac","SARS","S",1.464643909451
"CC016xCC038","X8024x8049","61","D10","IgG2ac","SARS","S",1.3649346683473
"CC013xCC026","X8010x8026","20","D15","IgG2ac","SARS","S",6.67048507450468
"CC051xCC009","X16912x5489","122","DRECHAL","TotalG","SARS","S",5.75333270814979
"CC016xCC038","X8024x8049","32","DRECHAL","TotalG","SARS","S",7.37005970349103
"CC006xCC007","X16750x13421","161","DRECHAL","IgM","SARS","N",0.103947353703159
"CC016xCC038","X8024x8049","31","DRECHAL","TotalG","SARS","S",7.85194598180646
"CC059xCC065","X16012x5119","12","D29","TotalG","SARS","S",5.27241377791452
"CC016xCC038","X8024x8049","78","D29","TotalG","SARS","S",5.2758418092825
"CC016xCC038","X8024x8049","5","D15","TotalG","SARS","S",5.37189089916924
"CC028xCC030","X8016x8034","183","D15","IgG1","SARS","N",0.34276409972697
"CC016xCC038","X8024x8049","62","D10","TotalG","SARS","S",2.4322638479
"CC016xCC061","X8024x8048","112","DRECHAL","IgG2ac","SARS","N",1.54549375542254
